"Plot Title: 20947454"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 20947454, SEN S/N: 20947454)","Intensity, lum/ft² (LGR S/N: 20947454, SEN S/N: 20947454)","Coupler Attached (LGR S/N: 20947454)","Coupler Detached (LGR S/N: 20947454)","Host Connected (LGR S/N: 20947454)","End Of File (LGR S/N: 20947454)"
12248,03/05/21 10:45:00 PM,35.564,0.0,,,,
12249,03/05/21 11:00:00 PM,35.370,0.0,,,,
12250,03/05/21 11:15:00 PM,34.981,0.0,,,,
12251,03/05/21 11:30:00 PM,35.564,0.0,,,,
12252,03/05/21 11:45:00 PM,36.145,0.0,,,,
12253,03/06/21 12:00:00 AM,35.951,0.0,,,,
12254,03/06/21 12:15:00 AM,35.370,0.0,,,,
12255,03/06/21 12:30:00 AM,34.981,0.0,,,,
12256,03/06/21 12:45:00 AM,34.590,0.0,,,,
12257,03/06/21 01:00:00 AM,33.805,0.0,,,,
12258,03/06/21 01:15:00 AM,33.013,0.0,,,,
12259,03/06/21 01:30:00 AM,32.815,0.0,,,,
12260,03/06/21 01:45:00 AM,32.617,0.0,,,,
12261,03/06/21 02:00:00 AM,32.018,0.0,,,,
12262,03/06/21 02:15:00 AM,32.018,0.0,,,,
12263,03/06/21 02:30:00 AM,31.617,0.0,,,,
12264,03/06/21 02:45:00 AM,31.617,0.0,,,,
12265,03/06/21 03:00:00 AM,31.213,0.0,,,,
12266,03/06/21 03:15:00 AM,31.012,0.0,,,,
12267,03/06/21 03:30:00 AM,30.808,0.0,,,,
12268,03/06/21 03:45:00 AM,31.213,0.0,,,,
12269,03/06/21 04:00:00 AM,32.418,0.0,,,,
12270,03/06/21 04:15:00 AM,33.013,0.0,,,,
12271,03/06/21 04:30:00 AM,33.013,0.0,,,,
12272,03/06/21 04:45:00 AM,33.805,0.0,,,,
12273,03/06/21 05:00:00 AM,34.198,0.0,,,,
12274,03/06/21 05:15:00 AM,34.394,0.0,,,,
12275,03/06/21 05:30:00 AM,34.394,0.0,,,,
12276,03/06/21 05:45:00 AM,34.198,0.0,,,,
12277,03/06/21 06:00:00 AM,33.805,0.0,,,,
12278,03/06/21 06:15:00 AM,33.013,0.0,,,,
12279,03/06/21 06:30:00 AM,32.218,0.0,,,,
12280,03/06/21 06:45:00 AM,31.213,0.0,,,,
12281,03/06/21 07:00:00 AM,30.607,0.0,,,,
12282,03/06/21 07:15:00 AM,30.403,9.0,,,,
12283,03/06/21 07:30:00 AM,30.198,32.0,,,,
12284,03/06/21 07:45:00 AM,30.607,119.0,,,,
12285,03/06/21 08:00:00 AM,31.617,256.0,,,,
12286,03/06/21 08:15:00 AM,32.418,336.0,,,,
12287,03/06/21 08:30:00 AM,32.617,320.0,,,,
12288,03/06/21 08:45:00 AM,32.418,256.0,,,,
12289,03/06/21 09:00:00 AM,32.815,384.0,,,,
12290,03/06/21 09:15:00 AM,33.805,448.0,,,,
12291,03/06/21 09:30:00 AM,34.786,576.0,,,,
12292,03/06/21 09:45:00 AM,38.061,704.0,,,,
12293,03/06/21 10:00:00 AM,37.488,768.0,,,,
12294,03/06/21 10:15:00 AM,47.802,3200.0,,,,
12295,03/06/21 10:30:00 AM,53.100,4096.0,,,,
12296,03/06/21 10:45:00 AM,60.712,4352.0,,,,
12297,03/06/21 11:00:00 AM,68.763,4608.0,,,,
12298,03/06/21 11:15:00 AM,75.139,5376.0,,,,
12299,03/06/21 11:30:00 AM,63.455,3328.0,,,,
12300,03/06/21 11:45:00 AM,64.481,6656.0,,,,
12301,03/06/21 12:00:00 PM,68.248,1344.0,,,,
12302,03/06/21 12:15:00 PM,79.151,12288.0,,,,
12303,03/06/21 12:30:00 PM,87.186,13312.0,,,,
12304,03/06/21 12:45:00 PM,92.174,13312.0,,,,
12305,03/06/21 01:00:00 PM,91.987,14848.0,,,,
12306,03/06/21 01:15:00 PM,82.152,1344.0,,,,
12307,03/06/21 01:30:00 PM,58.993,1536.0,,,,
12308,03/06/21 01:45:00 PM,54.669,6912.0,,,,
12309,03/06/21 02:00:00 PM,52.401,5632.0,,,,
12310,03/06/21 02:15:00 PM,66.537,1728.0,,,,
12311,03/06/21 02:30:00 PM,58.647,864.0,,,,
12312,03/06/21 02:45:00 PM,52.401,4096.0,,,,
12313,03/06/21 03:00:00 PM,62.254,9216.0,,,,
12314,03/06/21 03:15:00 PM,84.295,11776.0,,,,
12315,03/06/21 03:30:00 PM,71.168,5376.0,,,,
12316,03/06/21 03:45:00 PM,73.580,2688.0,,,,
12317,03/06/21 04:00:00 PM,59.508,1280.0,,,,
12318,03/06/21 04:15:00 PM,68.934,5376.0,,,,
12319,03/06/21 04:30:00 PM,67.735,7680.0,,,,
12320,03/06/21 04:45:00 PM,63.968,3328.0,,,,
12321,03/06/21 05:00:00 PM,57.096,704.0,,,,
12322,03/06/21 05:15:00 PM,50.290,464.0,,,,
12323,03/06/21 05:30:00 PM,46.728,384.0,,,,
12324,03/06/21 05:45:00 PM,45.286,352.0,,,,
12325,03/06/21 06:00:00 PM,44.379,200.0,,,,
12326,03/06/21 06:15:00 PM,42.363,98.0,,,,
12327,03/06/21 06:30:00 PM,41.067,69.0,,,,
12328,03/06/21 06:45:00 PM,39.760,42.0,,,,
12329,03/06/21 07:00:00 PM,38.818,15.0,,,,
12330,03/06/21 07:15:00 PM,37.870,0.0,,,,
12331,03/06/21 07:30:00 PM,37.107,0.0,,,,
12332,03/06/21 07:45:00 PM,36.338,0.0,,,,
12333,03/06/21 08:00:00 PM,35.758,0.0,,,,
12334,03/06/21 08:15:00 PM,36.338,0.0,,,,
12335,03/06/21 08:30:00 PM,36.914,0.0,,,,
12336,03/06/21 08:45:00 PM,37.297,0.0,,,,
12337,03/06/21 09:00:00 PM,37.488,0.0,,,,
12338,03/06/21 09:15:00 PM,37.488,0.0,,,,
12339,03/06/21 09:30:00 PM,37.297,0.0,,,,
12340,03/06/21 09:45:00 PM,37.297,0.0,,,,
12341,03/06/21 10:00:00 PM,36.723,0.0,,,,
12342,03/06/21 10:15:00 PM,36.145,0.0,,,,
12343,03/06/21 10:30:00 PM,35.370,0.0,,,,
12344,03/06/21 10:45:00 PM,33.805,0.0,,,,
12345,03/06/21 11:00:00 PM,32.617,0.0,,,,
12346,03/06/21 11:15:00 PM,32.018,0.0,,,,
12347,03/06/21 11:30:00 PM,31.617,0.0,,,,
12348,03/06/21 11:45:00 PM,31.213,0.0,,,,
12349,03/07/21 12:00:00 AM,31.012,0.0,,,,
12350,03/07/21 12:15:00 AM,30.808,0.0,,,,
12351,03/07/21 12:30:00 AM,30.403,0.0,,,,
12352,03/07/21 12:45:00 AM,30.198,0.0,,,,
12353,03/07/21 01:00:00 AM,29.995,0.0,,,,
12354,03/07/21 01:15:00 AM,30.403,0.0,,,,
12355,03/07/21 01:30:00 AM,29.790,0.0,,,,
12356,03/07/21 01:45:00 AM,29.586,0.0,,,,
12357,03/07/21 02:00:00 AM,29.586,0.0,,,,
12358,03/07/21 02:15:00 AM,29.379,0.0,,,,
12359,03/07/21 02:30:00 AM,29.174,0.0,,,,
12360,03/07/21 02:45:00 AM,28.969,0.0,,,,
12361,03/07/21 03:00:00 AM,28.969,0.0,,,,
12362,03/07/21 03:15:00 AM,28.969,0.0,,,,
12363,03/07/21 03:30:00 AM,29.379,0.0,,,,
12364,03/07/21 03:45:00 AM,28.969,0.0,,,,
12365,03/07/21 04:00:00 AM,28.762,0.0,,,,
12366,03/07/21 04:15:00 AM,28.555,0.0,,,,
12367,03/07/21 04:30:00 AM,28.555,0.0,,,,
12368,03/07/21 04:45:00 AM,28.346,0.0,,,,
12369,03/07/21 05:00:00 AM,28.555,0.0,,,,
12370,03/07/21 05:15:00 AM,28.346,0.0,,,,
12371,03/07/21 05:30:00 AM,28.346,0.0,,,,
12372,03/07/21 05:45:00 AM,28.139,0.0,,,,
12373,03/07/21 06:00:00 AM,28.139,0.0,,,,
12374,03/07/21 06:15:00 AM,28.346,0.0,,,,
12375,03/07/21 06:30:00 AM,28.346,0.0,,,,
12376,03/07/21 06:45:00 AM,28.139,0.0,,,,
12377,03/07/21 07:00:00 AM,28.139,0.0,,,,
12378,03/07/21 07:15:00 AM,28.346,5.0,,,,
12379,03/07/21 07:30:00 AM,28.346,29.0,,,,
12380,03/07/21 07:45:00 AM,28.346,50.0,,,,
12381,03/07/21 08:00:00 AM,28.346,68.0,,,,
12382,03/07/21 08:15:00 AM,28.762,79.0,,,,
12383,03/07/21 08:30:00 AM,29.174,91.0,,,,
12384,03/07/21 08:45:00 AM,29.790,144.0,,,,
12385,03/07/21 09:00:00 AM,30.808,320.0,,,,
12386,03/07/21 09:15:00 AM,32.418,416.0,,,,
12387,03/07/21 09:30:00 AM,33.607,496.0,,,,
12388,03/07/21 09:45:00 AM,36.723,768.0,,,,
12389,03/07/21 10:00:00 AM,36.338,512.0,,,,
12390,03/07/21 10:15:00 AM,49.759,4608.0,,,,
12391,03/07/21 10:30:00 AM,55.364,3968.0,,,,
12392,03/07/21 10:45:00 AM,66.537,4352.0,,,,
12393,03/07/21 11:00:00 AM,71.339,3840.0,,,,
12394,03/07/21 11:15:00 AM,71.512,4352.0,,,,
12395,03/07/21 11:30:00 AM,63.626,3968.0,,,,
12396,03/07/21 11:45:00 AM,63.111,3584.0,,,,
12397,03/07/21 12:00:00 PM,70.308,1792.0,,,,
12398,03/07/21 12:15:00 PM,76.181,11776.0,,,,
12399,03/07/21 12:30:00 PM,84.295,11264.0,,,,
12400,03/07/21 12:45:00 PM,89.200,10752.0,,,,
12401,03/07/21 01:00:00 PM,87.004,11264.0,,,,
12402,03/07/21 01:15:00 PM,80.382,2304.0,,,,
12403,03/07/21 01:30:00 PM,63.111,3840.0,,,,
12404,03/07/21 01:45:00 PM,59.680,4352.0,,,,
12405,03/07/21 02:00:00 PM,58.131,3840.0,,,,
12406,03/07/21 02:15:00 PM,63.111,2048.0,,,,
12407,03/07/21 02:30:00 PM,58.476,2176.0,,,,
12408,03/07/21 02:45:00 PM,57.441,2944.0,,,,
12409,03/07/21 03:00:00 PM,63.455,6400.0,,,,
12410,03/07/21 03:15:00 PM,74.791,10240.0,,,,
12411,03/07/21 03:30:00 PM,69.449,6912.0,,,,
12412,03/07/21 03:45:00 PM,73.580,1856.0,,,,
12413,03/07/21 04:00:00 PM,60.024,1792.0,,,,
12414,03/07/21 04:15:00 PM,60.712,2688.0,,,,
12415,03/07/21 04:30:00 PM,60.712,2816.0,,,,
12416,03/07/21 04:45:00 PM,59.164,1408.0,,,,
12417,03/07/21 05:00:00 PM,55.364,1152.0,,,,
12418,03/07/21 05:15:00 PM,50.113,512.0,,,,
12419,03/07/21 05:30:00 PM,48.339,672.0,,,,
12420,03/07/21 05:45:00 PM,47.266,768.0,,,,
12421,03/07/21 06:00:00 PM,46.008,512.0,,,,
12422,03/07/21 06:15:00 PM,44.742,272.0,,,,
12423,03/07/21 06:30:00 PM,44.013,304.0,,,,
12424,03/07/21 06:45:00 PM,41.994,110.0,,,,
12425,03/07/21 07:00:00 PM,40.696,51.0,,,,
12426,03/07/21 07:15:00 PM,39.760,1.0,,,,
12427,03/07/21 07:30:00 PM,38.629,0.0,,,,
12428,03/07/21 07:45:00 PM,37.870,0.0,,,,
12429,03/07/21 08:00:00 PM,38.629,0.0,,,,
12430,03/07/21 08:15:00 PM,38.818,0.0,,,,
12431,03/07/21 08:30:00 PM,38.818,0.0,,,,
12432,03/07/21 08:45:00 PM,38.250,0.0,,,,
12433,03/07/21 09:00:00 PM,36.914,0.0,,,,
12434,03/07/21 09:15:00 PM,36.723,0.0,,,,
12435,03/07/21 09:30:00 PM,36.145,0.0,,,,
12436,03/07/21 09:45:00 PM,35.175,0.0,,,,
12437,03/07/21 10:00:00 PM,34.590,0.0,,,,
12438,03/07/21 10:15:00 PM,33.805,0.0,,,,
12439,03/07/21 10:30:00 PM,33.411,0.0,,,,
12440,03/07/21 10:45:00 PM,33.411,0.0,,,,
12441,03/07/21 11:00:00 PM,33.213,0.0,,,,
12442,03/07/21 11:15:00 PM,33.411,0.0,,,,
12443,03/07/21 11:30:00 PM,33.805,0.0,,,,
12444,03/07/21 11:45:00 PM,33.411,0.0,,,,
12445,03/08/21 12:00:00 AM,32.617,0.0,,,,
12446,03/08/21 12:15:00 AM,32.018,0.0,,,,
12447,03/08/21 12:30:00 AM,31.415,0.0,,,,
12448,03/08/21 12:45:00 AM,31.012,0.0,,,,
12449,03/08/21 01:00:00 AM,30.808,0.0,,,,
12450,03/08/21 01:15:00 AM,30.403,0.0,,,,
12451,03/08/21 01:30:00 AM,29.995,0.0,,,,
12452,03/08/21 01:45:00 AM,30.198,0.0,,,,
12453,03/08/21 02:00:00 AM,29.790,0.0,,,,
12454,03/08/21 02:15:00 AM,29.586,0.0,,,,
12455,03/08/21 02:30:00 AM,29.586,0.0,,,,
12456,03/08/21 02:45:00 AM,29.379,0.0,,,,
12457,03/08/21 03:00:00 AM,28.969,0.0,,,,
12458,03/08/21 03:15:00 AM,28.969,0.0,,,,
12459,03/08/21 03:30:00 AM,28.762,0.0,,,,
12460,03/08/21 03:45:00 AM,29.174,0.0,,,,
12461,03/08/21 04:00:00 AM,29.586,0.0,,,,
12462,03/08/21 04:15:00 AM,30.403,0.0,,,,
12463,03/08/21 04:30:00 AM,30.403,0.0,,,,
12464,03/08/21 04:45:00 AM,29.379,0.0,,,,
12465,03/08/21 05:00:00 AM,28.969,0.0,,,,
12466,03/08/21 05:15:00 AM,28.555,0.0,,,,
12467,03/08/21 05:30:00 AM,28.762,0.0,,,,
12468,03/08/21 05:45:00 AM,29.586,0.0,,,,
12469,03/08/21 06:00:00 AM,29.995,0.0,,,,
12470,03/08/21 06:15:00 AM,29.790,0.0,,,,
12471,03/08/21 06:30:00 AM,29.790,0.0,,,,
12472,03/08/21 06:45:00 AM,29.995,0.0,,,,
12473,03/08/21 07:00:00 AM,29.995,0.0,,,,
12474,03/08/21 07:15:00 AM,29.586,7.0,,,,
12475,03/08/21 07:30:00 AM,29.790,57.0,,,,
12476,03/08/21 07:45:00 AM,30.403,60.0,,,,
12477,03/08/21 08:00:00 AM,30.808,76.0,,,,
12478,03/08/21 08:15:00 AM,31.617,128.0,,,,
12479,03/08/21 08:30:00 AM,31.816,384.0,,,,
12480,03/08/21 08:45:00 AM,33.805,576.0,,,,
12481,03/08/21 09:00:00 AM,34.590,608.0,,,,
12482,03/08/21 09:15:00 AM,37.870,1152.0,,,,
12483,03/08/21 09:30:00 AM,40.696,1152.0,,,,
12484,03/08/21 09:45:00 AM,41.067,992.0,,,,
12485,03/08/21 10:00:00 AM,41.254,800.0,,,,
12486,03/08/21 10:15:00 AM,44.742,3328.0,,,,
12487,03/08/21 10:30:00 AM,49.759,4352.0,,,,
12488,03/08/21 10:45:00 AM,62.598,5120.0,,,,
12489,03/08/21 11:00:00 AM,66.708,5120.0,,,,
12490,03/08/21 11:15:00 AM,68.592,5632.0,,,,
12491,03/08/21 11:30:00 AM,62.598,6144.0,,,,
12492,03/08/21 11:45:00 AM,58.993,6656.0,,,,
12493,03/08/21 12:00:00 PM,64.481,2176.0,,,,
12494,03/08/21 12:15:00 PM,72.199,10752.0,,,,
12495,03/08/21 12:30:00 PM,77.400,12288.0,,,,
12496,03/08/21 12:45:00 PM,77.923,12800.0,,,,
12497,03/08/21 01:00:00 PM,84.295,12800.0,,,,
12498,03/08/21 01:15:00 PM,74.271,2560.0,,,,
12499,03/08/21 01:30:00 PM,56.404,2816.0,,,,
12500,03/08/21 01:45:00 PM,54.669,4096.0,,,,
12501,03/08/21 02:00:00 PM,51.523,2688.0,,,,
12502,03/08/21 02:15:00 PM,52.925,2688.0,,,,
12503,03/08/21 02:30:00 PM,48.339,1792.0,,,,
12504,03/08/21 02:45:00 PM,48.339,8704.0,,,,
12505,03/08/21 03:00:00 PM,50.819,1728.0,,,,
12506,03/08/21 03:15:00 PM,46.728,1728.0,,,,
12507,03/08/21 03:30:00 PM,48.695,1920.0,,,,
12508,03/08/21 03:45:00 PM,44.922,1344.0,,,,
12509,03/08/21 04:00:00 PM,44.013,1344.0,,,,
12510,03/08/21 04:15:00 PM,42.732,1152.0,,,,
12511,03/08/21 04:30:00 PM,41.625,1024.0,,,,
12512,03/08/21 04:45:00 PM,40.321,608.0,,,,
12513,03/08/21 05:00:00 PM,38.818,512.0,,,,
12514,03/08/21 05:15:00 PM,37.870,448.0,,,,
12515,03/08/21 05:30:00 PM,36.914,288.0,,,,
12516,03/08/21 05:45:00 PM,36.723,352.0,,,,
12517,03/08/21 06:00:00 PM,35.758,136.0,,,,
12518,03/08/21 06:15:00 PM,33.805,168.0,,,,
12519,03/08/21 06:30:00 PM,33.411,208.0,,,,
12520,03/08/21 06:45:00 PM,32.815,136.0,,,,
12521,03/08/21 07:00:00 PM,32.815,48.0,,,,
12522,03/08/21 07:15:00 PM,32.218,2.0,,,,
12523,03/08/21 07:30:00 PM,32.018,0.0,,,,
12524,03/08/21 07:45:00 PM,31.213,0.0,,,,
12525,03/08/21 08:00:00 PM,31.012,0.0,,,,
12526,03/08/21 08:15:00 PM,30.403,0.0,,,,
12527,03/08/21 08:30:00 PM,29.790,0.0,,,,
12528,03/08/21 08:45:00 PM,29.379,0.0,,,,
12529,03/08/21 09:00:00 PM,28.762,0.0,,,,
12530,03/08/21 09:15:00 PM,28.346,0.0,,,,
12531,03/08/21 09:30:00 PM,27.930,0.0,,,,
12532,03/08/21 09:45:00 PM,27.721,0.0,,,,
12533,03/08/21 10:00:00 PM,27.721,0.0,,,,
12534,03/08/21 10:15:00 PM,27.511,0.0,,,,
12535,03/08/21 10:30:00 PM,27.511,0.0,,,,
12536,03/08/21 10:45:00 PM,27.721,0.0,,,,
12537,03/08/21 11:00:00 PM,28.139,0.0,,,,
12538,03/08/21 11:15:00 PM,27.721,0.0,,,,
12539,03/08/21 11:30:00 PM,27.091,0.0,,,,
12540,03/08/21 11:45:00 PM,27.302,0.0,,,,
12541,03/09/21 12:00:00 AM,26.668,0.0,,,,
12542,03/09/21 12:15:00 AM,26.245,0.0,,,,
12543,03/09/21 12:30:00 AM,26.668,0.0,,,,
12544,03/09/21 12:45:00 AM,26.881,0.0,,,,
12545,03/09/21 01:00:00 AM,26.881,0.0,,,,
12546,03/09/21 01:15:00 AM,26.245,0.0,,,,
12547,03/09/21 01:30:00 AM,25.819,0.0,,,,
12548,03/09/21 01:45:00 AM,26.031,0.0,,,,
12549,03/09/21 02:00:00 AM,25.605,0.0,,,,
12550,03/09/21 02:15:00 AM,25.174,0.0,,,,
12551,03/09/21 02:30:00 AM,25.174,0.0,,,,
12552,03/09/21 02:45:00 AM,25.174,0.0,,,,
12553,03/09/21 03:00:00 AM,25.390,0.0,,,,
12554,03/09/21 03:15:00 AM,25.819,0.0,,,,
12555,03/09/21 03:30:00 AM,25.819,0.0,,,,
12556,03/09/21 03:45:00 AM,25.819,0.0,,,,
12557,03/09/21 04:00:00 AM,25.819,0.0,,,,
12558,03/09/21 04:15:00 AM,25.819,0.0,,,,
12559,03/09/21 04:30:00 AM,25.819,0.0,,,,
12560,03/09/21 04:45:00 AM,25.819,0.0,,,,
12561,03/09/21 05:00:00 AM,26.245,0.0,,,,
12562,03/09/21 05:15:00 AM,26.031,0.0,,,,
12563,03/09/21 05:30:00 AM,26.031,0.0,,,,
12564,03/09/21 05:45:00 AM,26.245,0.0,,,,
12565,03/09/21 06:00:00 AM,26.031,0.0,,,,
12566,03/09/21 06:15:00 AM,25.819,0.0,,,,
12567,03/09/21 06:30:00 AM,25.605,0.0,,,,
12568,03/09/21 06:45:00 AM,25.819,0.0,,,,
12569,03/09/21 07:00:00 AM,25.819,0.0,,,,
12570,03/09/21 07:15:00 AM,25.390,7.0,,,,
12571,03/09/21 07:30:00 AM,25.605,34.0,,,,
12572,03/09/21 07:45:00 AM,26.668,200.0,,,,
12573,03/09/21 08:00:00 AM,27.511,240.0,,,,
12574,03/09/21 08:15:00 AM,27.511,256.0,,,,
12575,03/09/21 08:30:00 AM,28.555,384.0,,,,
12576,03/09/21 08:45:00 AM,29.586,576.0,,,,
12577,03/09/21 09:00:00 AM,30.403,864.0,,,,
12578,03/09/21 09:15:00 AM,32.418,992.0,,,,
12579,03/09/21 09:30:00 AM,32.815,864.0,,,,
12580,03/09/21 09:45:00 AM,32.617,896.0,,,,
12581,03/09/21 10:00:00 AM,32.617,800.0,,,,
12582,03/09/21 10:15:00 AM,36.338,1728.0,,,,
12583,03/09/21 10:30:00 AM,41.439,2688.0,,,,
12584,03/09/21 10:45:00 AM,47.446,4096.0,,,,
12585,03/09/21 11:00:00 AM,47.266,3840.0,,,,
12586,03/09/21 11:15:00 AM,48.871,2816.0,,,,
12587,03/09/21 11:30:00 AM,41.439,1728.0,,,,
12588,03/09/21 11:45:00 AM,37.107,1280.0,,,,
12589,03/09/21 12:00:00 PM,34.981,1280.0,,,,
12590,03/09/21 12:15:00 PM,37.107,2048.0,,,,
12591,03/09/21 12:30:00 PM,36.723,1600.0,,,,
12592,03/09/21 12:45:00 PM,33.805,1472.0,,,,
12593,03/09/21 01:00:00 PM,42.179,3328.0,,,,
12594,03/09/21 01:15:00 PM,39.573,1280.0,,,,
12595,03/09/21 01:30:00 PM,34.981,1472.0,,,,
12596,03/09/21 01:45:00 PM,34.981,1856.0,,,,
12597,03/09/21 02:00:00 PM,34.981,2048.0,,,,
12598,03/09/21 02:15:00 PM,37.297,3200.0,,,,
12599,03/09/21 02:30:00 PM,39.007,2432.0,,,,
12600,03/09/21 02:45:00 PM,38.440,2304.0,,,,
12601,03/09/21 03:00:00 PM,46.188,4608.0,,,,
12602,03/09/21 03:15:00 PM,47.266,4352.0,,,,
12603,03/09/21 03:30:00 PM,54.147,2944.0,,,,
12604,03/09/21 03:45:00 PM,52.225,2560.0,,,,
12605,03/09/21 04:00:00 PM,54.842,2432.0,,,,
12606,03/09/21 04:15:00 PM,52.925,2432.0,,,,
12607,03/09/21 04:30:00 PM,43.099,4608.0,,,,
12608,03/09/21 04:45:00 PM,38.440,672.0,,,,
12609,03/09/21 05:00:00 PM,35.175,352.0,,,,
12610,03/09/21 05:15:00 PM,33.213,432.0,,,,
12611,03/09/21 05:30:00 PM,32.815,256.0,,,,
12612,03/09/21 05:45:00 PM,31.415,98.0,,,,
12613,03/09/21 06:00:00 PM,31.213,160.0,,,,
12614,03/09/21 06:15:00 PM,30.808,136.0,,,,
12615,03/09/21 06:30:00 PM,30.198,90.0,,,,
12616,03/09/21 06:45:00 PM,30.198,19.0,,,,
12617,03/09/21 07:00:00 PM,29.586,4.0,,,,
12618,03/09/21 07:15:00 PM,29.174,0.0,,,,
12619,03/09/21 07:30:00 PM,28.139,0.0,,,,
12620,03/09/21 07:45:00 PM,27.721,0.0,,,,
12621,03/09/21 08:00:00 PM,27.511,0.0,,,,
12622,03/09/21 08:15:00 PM,27.930,0.0,,,,
12623,03/09/21 08:30:00 PM,27.721,0.0,,,,
12624,03/09/21 08:45:00 PM,27.721,0.0,,,,
12625,03/09/21 09:00:00 PM,27.930,0.0,,,,
12626,03/09/21 09:15:00 PM,27.930,0.0,,,,
12627,03/09/21 09:30:00 PM,27.930,0.0,,,,
12628,03/09/21 09:45:00 PM,28.139,0.0,,,,
12629,03/09/21 10:00:00 PM,27.930,0.0,,,,
12630,03/09/21 10:15:00 PM,28.139,0.0,,,,
12631,03/09/21 10:30:00 PM,28.139,0.0,,,,
12632,03/09/21 10:45:00 PM,28.139,0.0,,,,
12633,03/09/21 11:00:00 PM,28.139,0.0,,,,
12634,03/09/21 11:15:00 PM,28.346,0.0,,,,
12635,03/09/21 11:30:00 PM,28.139,0.0,,,,
12636,03/09/21 11:45:00 PM,28.346,0.0,,,,
12637,03/10/21 12:00:00 AM,28.346,0.0,,,,
12638,03/10/21 12:15:00 AM,28.762,0.0,,,,
12639,03/10/21 12:30:00 AM,28.969,0.0,,,,
12640,03/10/21 12:45:00 AM,29.174,0.0,,,,
12641,03/10/21 01:00:00 AM,29.379,0.0,,,,
12642,03/10/21 01:15:00 AM,29.586,0.0,,,,
12643,03/10/21 01:30:00 AM,29.586,0.0,,,,
12644,03/10/21 01:45:00 AM,29.586,0.0,,,,
12645,03/10/21 02:00:00 AM,29.790,0.0,,,,
12646,03/10/21 02:15:00 AM,30.198,0.0,,,,
12647,03/10/21 02:30:00 AM,30.403,0.0,,,,
12648,03/10/21 02:45:00 AM,30.607,0.0,,,,
12649,03/10/21 03:00:00 AM,30.607,0.0,,,,
12650,03/10/21 03:15:00 AM,30.808,0.0,,,,
12651,03/10/21 03:30:00 AM,30.808,0.0,,,,
12652,03/10/21 03:45:00 AM,30.808,0.0,,,,
12653,03/10/21 04:00:00 AM,30.808,0.0,,,,
12654,03/10/21 04:15:00 AM,31.012,0.0,,,,
12655,03/10/21 04:30:00 AM,31.012,0.0,,,,
12656,03/10/21 04:45:00 AM,31.012,0.0,,,,
12657,03/10/21 05:00:00 AM,31.012,0.0,,,,
12658,03/10/21 05:15:00 AM,31.213,0.0,,,,
12659,03/10/21 05:30:00 AM,31.213,0.0,,,,
12660,03/10/21 05:45:00 AM,31.213,0.0,,,,
12661,03/10/21 06:00:00 AM,31.213,0.0,,,,
12662,03/10/21 06:15:00 AM,31.415,0.0,,,,
12663,03/10/21 06:30:00 AM,31.415,0.0,,,,
12664,03/10/21 06:45:00 AM,31.415,0.0,,,,
12665,03/10/21 07:00:00 AM,31.617,0.0,,,,
12666,03/10/21 07:15:00 AM,31.617,0.0,,,,
12667,03/10/21 07:30:00 AM,31.617,0.0,,,,
12668,03/10/21 07:45:00 AM,31.617,1.0,,,,
12669,03/10/21 08:00:00 AM,31.816,1.0,,,,
12670,03/10/21 08:15:00 AM,31.816,1.0,,,,
12671,03/10/21 08:30:00 AM,31.816,5.0,,,,
12672,03/10/21 08:45:00 AM,31.816,8.0,,,,
12673,03/10/21 09:00:00 AM,32.018,8.0,,,,
12674,03/10/21 09:15:00 AM,32.018,12.0,,,,
12675,03/10/21 09:30:00 AM,32.018,10.0,,,,
12676,03/10/21 09:45:00 AM,32.218,16.0,,,,
12677,03/10/21 10:00:00 AM,32.218,25.0,,,,
12678,03/10/21 10:15:00 AM,32.418,26.0,,,,
12679,03/10/21 10:30:00 AM,32.418,25.0,,,,
12680,03/10/21 10:45:00 AM,32.418,31.0,,,,
12681,03/10/21 11:00:00 AM,32.617,31.0,,,,
12682,03/10/21 11:15:00 AM,32.617,26.0,,,,
12683,03/10/21 11:30:00 AM,32.617,41.0,,,,
12684,03/10/21 11:45:00 AM,32.815,54.0,,,,
12685,03/10/21 12:00:00 PM,32.815,44.0,,,,
12686,03/10/21 12:15:00 PM,32.815,36.0,,,,
12687,03/10/21 12:30:00 PM,32.815,99.0,,,,
12688,03/10/21 12:45:00 PM,32.815,124.0,,,,
12689,03/10/21 01:00:00 PM,32.815,49.0,,,,
12690,03/10/21 01:15:00 PM,32.815,44.0,,,,
12691,03/10/21 01:30:00 PM,32.815,23.0,,,,
12692,03/10/21 01:45:00 PM,32.815,19.0,,,,
12693,03/10/21 02:00:00 PM,32.815,50.0,,,,
12694,03/10/21 02:15:00 PM,33.013,43.0,,,,
12695,03/10/21 02:30:00 PM,33.013,26.0,,,,
12696,03/10/21 02:45:00 PM,33.013,60.0,,,,
12697,03/10/21 03:00:00 PM,33.013,115.0,,,,
12698,03/10/21 03:15:00 PM,33.013,18.0,,,,
12699,03/10/21 03:30:00 PM,33.013,19.0,,,,
12700,03/10/21 03:45:00 PM,33.013,13.0,,,,
12701,03/10/21 04:00:00 PM,33.013,9.0,,,,
12702,03/10/21 04:15:00 PM,33.013,10.0,,,,
12703,03/10/21 04:30:00 PM,33.013,11.0,,,,
12704,03/10/21 04:45:00 PM,33.013,10.0,,,,
